"scientific_name","family","day","month","year","recorded_by","decimal_latitude","decimal_longitude","where_obtained_coordinates","n"
"Eucera atriventris","Apidae","30","4","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera atriventris","Apidae","30","4","1960","T.B. Mitchell",35.8,-78.55,"google earth - Wake County",1
"Eucera atriventris","Apidae","4","4","1929","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera atriventris","Apidae","5","4","1929","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Eucera atriventris","Apidae","5","5","1960","T.B. Mitchell",35.88333333,-78.75,"google earth",3
"Eucera atriventris","Apidae","6","4","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",4
"Eucera atriventris","Apidae","6","4","1945","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera atriventris","Apidae","7","4","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Eucera atriventris","Apidae","8","4","1922","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera atriventris","Apidae","8","4","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Eucera atriventris","Apidae","9","4","1929","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera dubitata","Apidae","24","3","1946",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera dubitata","Apidae","3","5","1953","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera dubitata","Apidae","5","5","1960","T.B. Mitchell",35.88333333,-78.75,"google earth",1
"Eucera fulvohirta","Apidae","19","4","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera fulvohirta","Apidae","21","4","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera fulvohirta","Apidae","21","4","1946","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera fulvohirta","Apidae","24","4","1934","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Eucera fulvohirta","Apidae","27","4","1935","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",3
"Eucera fulvohirta","Apidae","30","4","1914","C.L. Metcalf",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera fulvohirta","Apidae","30","4","1923","T.B. Mitchell",35.76666667,-78.63333333,"dataset provided|google earth - Raleigh",7
"Eucera fulvohirta","Apidae","4","5","1926","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera fulvohirta","Apidae","7","5","1946",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera fulvohirta","Apidae","9","4","1929","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera hamata","Apidae","10","4","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Eucera hamata","Apidae","10","5","1928","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera hamata","Apidae","18","4","1928","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",5
"Eucera hamata","Apidae","19","4","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",3
"Eucera hamata","Apidae","24","4","1928","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",6
"Eucera hamata","Apidae","30","4","1955",,35.8,-78.55,"google earth - Wake County",1
"Eucera hamata","Apidae","5","4","1929","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera hamata","Apidae","9","4","1921","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Eucera pruinosa","Apidae","1","12","2016","L. Shapiro",35.723813,-78.690572,"dataset provided",1
"Eucera pruinosa","Apidae","1","8","1923","J.E. Eckert",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera pruinosa","Apidae","10","7","1934",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera pruinosa","Apidae","11","7","1934","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera pruinosa","Apidae","13","6","1922","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera pruinosa","Apidae","13","6","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",3
"Eucera pruinosa","Apidae","14","6","1922","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera pruinosa","Apidae","14","6","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",5
"Eucera pruinosa","Apidae","14","6","2018","kcpiper",35.665641,-78.837979,"dataset provided",1
"Eucera pruinosa","Apidae","14","7","2017","L. Shapiro",35.723813,-78.690572,"dataset provided",1
"Eucera pruinosa","Apidae","16","6","1922","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",3
"Eucera pruinosa","Apidae","16","6","1926","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera pruinosa","Apidae","17","6","1922","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",2
"Eucera pruinosa","Apidae","18","6","1937",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera pruinosa","Apidae","2","6","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Eucera pruinosa","Apidae","2","7","1981","J.M. Stucky",35.75,-78.6,"google earth - SE, Raleigh (gives general area)",1
"Eucera pruinosa","Apidae","22","6","1982","J.M. Stucky",35.68333333,-78.53333333,"google earth - Garner rd. 2542, Garner",1
"Eucera pruinosa","Apidae","22","7","1923","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",6
"Eucera pruinosa","Apidae","23","7","1923","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera pruinosa","Apidae","24","7","1931",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera pruinosa","Apidae","3","7","1935",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera pruinosa","Apidae","5","7","1981","D.L. Stephan",35.76666667,-78.63333333,"google earth - Raleigh",2
"Eucera pruinosa","Apidae","5","8","2015","E. Youngsteadt",35.7502,-78.6605,"dataset provided",2
"Eucera pruinosa","Apidae","7","7","1922","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera pruinosa","Apidae","9","7","1922","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",4
"Eucera pruinosa","Apidae","9","7","1934",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera rosae","Apidae","10","4","1951","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Eucera rosae","Apidae","10","5","1958","T.B. Mitchell",35.8,-78.55,"google earth - Wake County",1
"Eucera rosae","Apidae","12","5","1956","T.B. Mitchell",35.88333333,-78.75,"google earth",2
"Eucera rosae","Apidae","13","5","1940",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera rosae","Apidae","16","5","1925","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera rosae","Apidae","16","5","1940",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera rosae","Apidae","19","5","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera rosae","Apidae","2","5","1942","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Eucera rosae","Apidae","20","5","1922",,35.7719,-78.6389,"dataset provided",1
"Eucera rosae","Apidae","22","4","1955","T.B. Mitchell",35.8,-78.55,"google earth - Wake County",3
"Eucera rosae","Apidae","24","4","1925","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera rosae","Apidae","25","4","1948","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",4
"Eucera rosae","Apidae","25","5","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera rosae","Apidae","30","5","1921","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",7
"Eucera rosae","Apidae","6","5","1925","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera rosae","Apidae","6","5","1929","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Eucera rosae","Apidae","8","5","1925","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Habropoda laboriosa","Apidae","1","4","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",3
"Habropoda laboriosa","Apidae","1","4","1922","T.B. Mitchell",35.77194,-78.63889,"dataset provided",1
"Habropoda laboriosa","Apidae","10","4","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Habropoda laboriosa","Apidae","11","4","2015","E. Youngsteadt",35.7502,-78.6605,"dataset provided",1
"Habropoda laboriosa","Apidae","12","4","1906","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Habropoda laboriosa","Apidae","12","4","1924","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Habropoda laboriosa","Apidae","12","4","1924","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Habropoda laboriosa","Apidae","14","4","2014","E. Youngsteadt",35.7502,-78.6605,"dataset provided",1
"Habropoda laboriosa","Apidae","16","4","1995","W. Mangum",35.8972,-78.5694,"dataset provided",1
"Habropoda laboriosa","Apidae","17","4","1937",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Habropoda laboriosa","Apidae","19","3","1921","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",4
"Habropoda laboriosa","Apidae","19","3","1995","W. Mangum",35.8,-78.55,"dataset provided",1
"Habropoda laboriosa","Apidae","2","4","1950","T.B. Mitchell",35.82189941,-78.65859985,"dataset provided",1
"Habropoda laboriosa","Apidae","21","3","1921","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Habropoda laboriosa","Apidae","21","4","1921","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Habropoda laboriosa","Apidae","22","4","1934","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Habropoda laboriosa","Apidae","22","4","1961","T.B. Mitchell",35.8,-78.55,"google earth - Wake County",1
"Habropoda laboriosa","Apidae","23","3","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Habropoda laboriosa","Apidae","24","3","1925","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Habropoda laboriosa","Apidae","24","3","1995","M.S. Stanghellini",35.76666667,-78.68333333,"google earth",2
"Habropoda laboriosa","Apidae","25","5","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Habropoda laboriosa","Apidae","26","3","1925","T.B. Mitchell",35.76666667,-78.36666667,"google earth",1
"Habropoda laboriosa","Apidae","28","3","1923","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Habropoda laboriosa","Apidae","3","4","1929","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Habropoda laboriosa","Apidae","31","3","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Habropoda laboriosa","Apidae","4","4","1995","M.S. Stanghellini",35.75,-78.53333333,"google earth",2
"Habropoda laboriosa","Apidae","6","4","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Habropoda laboriosa","Apidae","6","4","1980","E. Schwimmer",35.76666667,-78.63333333,"google earth - Raleigh",1
"Habropoda laboriosa","Apidae","7","5","1960","T.B. Mitchell",35.8,-78.55,"google earth - Wake County",1
"Habropoda laboriosa","Apidae","9","4","1926","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus confusus","Halictidae","1","4","1945","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus confusus","Halictidae","1","7","1921","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus confusus","Halictidae","13","6","2015","E. Youngsteadt",35.7502,-78.6605,"dataset provided",1
"Halictus confusus","Halictidae","15","4","1921","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus confusus","Halictidae","17","4","1940",,35.76666667,-78.63333333,"google earth - Raleigh",2
"Halictus confusus","Halictidae","17","5","1940",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus confusus","Halictidae","18","10","2014","E. Youngsteadt",35.7502,-78.6605,"dataset provided",1
"Halictus confusus","Halictidae","19","6","1928","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus confusus","Halictidae","2","6","2014","A. Hamblin",35.795,-78.668,"dataset provided",1
"Halictus confusus","Halictidae","2","7","2016","E. Youngsteadt",35.7502,-78.6605,"dataset provided",1
"Halictus confusus","Halictidae","21","6","1945","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus confusus","Halictidae","23","4","1952","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Halictus confusus","Halictidae","23","6","1937","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",3
"Halictus confusus","Halictidae","26","5","2015","A. Hamblin",35.812,-78.714,"dataset provided",1
"Halictus confusus","Halictidae","27","3","1945","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",3
"Halictus confusus","Halictidae","27","6","2016","H. Levenson & assistants",35.725803,-78.675125,"dataset provided",1
"Halictus confusus","Halictidae","27","8","2014","A. Hamblin",35.812,-78.714,"dataset provided",2
"Halictus confusus","Halictidae","28","5","1936","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus confusus","Halictidae","28","6","2014","A. Hamblin",35.782,-78.686,"dataset provided",1
"Halictus confusus","Halictidae","29","4","1940",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus confusus","Halictidae","3","6","2009","A. Carper",35.99388889,-78.7,"dataset provided",2
"Halictus confusus","Halictidae","30","4","1932","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus confusus","Halictidae","6","8","1980","E. Schwimmer",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus confusus","Halictidae","6","8","2014","A. Hamblin",35.812,-78.714,"dataset provided",2
"Halictus confusus","Halictidae","7","5","1940","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus confusus","Halictidae","7","5","1940",,35.76666667,-78.63333333,"google earth - Raleigh",3
"Halictus confusus","Halictidae","7","5","2015","A. Hamblin",35.748,-78.687,"dataset provided",1
"Halictus confusus","Halictidae","7","7","1931","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus confusus","Halictidae","7","7","2015","A. Hamblin",35.803,-78.684,"dataset provided",1
"Halictus confusus","Halictidae","7","7","2015","J. O'Brien",35.736608,-78.678103,"dataset provided",1
"Halictus confusus","Halictidae","9","7","1941","H.C. Olson",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus ligatus/poeyi","Halictidae","1","10","1900","F. Sherman Jr.",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus ligatus/poeyi","Halictidae","1","10","1921","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus ligatus/poeyi","Halictidae","1","4","1945","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Halictus ligatus/poeyi","Halictidae","1","5","1921","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",10
"Halictus ligatus/poeyi","Halictidae","1","5","1961","R. Bastida",35.76666667,-78.63333333,"google earth - Raleigh",2
"Halictus ligatus/poeyi","Halictidae","1","6","1941","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus ligatus/poeyi","Halictidae","1","6","2014","A. Hamblin",35.812,-78.714,"dataset provided",2
"Halictus ligatus/poeyi","Halictidae","1","7","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Halictus ligatus/poeyi","Halictidae","1","7","2015","A. Hamblin",35.748,-78.687,"dataset provided",2
"Halictus ligatus/poeyi","Halictidae","1","7","2015","A. Hamblin",35.75,-78.66,"dataset provided",6
"Halictus ligatus/poeyi","Halictidae","1","8","1928","T.B. Mitchell",35.8,-78.55,"google earth - Wake County",1
"Halictus ligatus/poeyi","Halictidae","1","9","1921","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Halictus ligatus/poeyi","Halictidae","1","9","1936","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",6
"Halictus ligatus/poeyi","Halictidae","1","9","1970","G.F. Doerksen",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus ligatus/poeyi","Halictidae","10","6","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Halictus ligatus/poeyi","Halictidae","10","6","1925","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus ligatus/poeyi","Halictidae","10","6","2015","A. Hamblin",35.748,-78.687,"dataset provided",1
"Halictus ligatus/poeyi","Halictidae","10","6","2015","A. Hamblin",35.75,-78.66,"dataset provided",2
"Halictus ligatus/poeyi","Halictidae","10","9","1921","T.B. Mitchell",35.65,-78.68333333,"google earth - McCullers, Garner",1
"Halictus ligatus/poeyi","Halictidae","10","9","1923","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus ligatus/poeyi","Halictidae","11","10","1952","R.E. Howell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus ligatus/poeyi","Halictidae","11","5","1928","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus ligatus/poeyi","Halictidae","11","7","1931","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus ligatus/poeyi","Halictidae","11","7","1943","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus ligatus/poeyi","Halictidae","11","8","1944","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus ligatus/poeyi","Halictidae","11","9","1925","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Halictus ligatus/poeyi","Halictidae","11","9","2018","H. Levenson & assistants",35.725803,-78.675125,"dataset provided",8
